id,value,location,sample date,measure,isToxic
914174,0.048,Sakda,12-Jan-08,Mercury,1
914176,0.55,Sakda,12-Jan-08,Arsenic,1
915108,2,Sakda,12-Jan-08,Water temperature,0
915130,0.002,Sakda,12-Jan-08,Cyanides,1
915132,1.44,Sakda,12-Jan-08,Iron,0
915137,2.82,Sakda,12-Jan-08,Lead,1
915139,0.042,Sakda,12-Jan-08,Mercury,1
915141,0.53,Sakda,12-Jan-08,Arsenic,1
902174,2,Chai,18-Jan-08,Water temperature,0
902198,0.002,Chai,18-Jan-08,Cyanides,1
902200,0.83,Chai,18-Jan-08,Iron,0
902205,2.2,Chai,18-Jan-08,Lead,1
902207,0.025,Chai,18-Jan-08,Mercury,1
902209,0.45,Chai,18-Jan-08,Arsenic,1
903299,1,Chai,18-Jan-08,Water temperature,0
903323,0.002,Chai,18-Jan-08,Cyanides,1
903325,0.812,Chai,18-Jan-08,Iron,0
903330,2.5,Chai,18-Jan-08,Lead,1
903332,0.025,Chai,18-Jan-08,Mercury,1
903334,0.46,Chai,18-Jan-08,Arsenic,1
904457,0.002,Chai,18-Jan-08,Cyanides,1
904459,0.88,Chai,18-Jan-08,Iron,0
904464,2.6,Chai,18-Jan-08,Lead,1
904466,0.025,Chai,18-Jan-08,Mercury,1
904468,0.47,Chai,18-Jan-08,Arsenic,1
889123,0.5,Boonsri,24-Jan-08,Water temperature,0
901067,0.5,Kohsoom,26-Jan-08,Water temperature,0
905549,0,Somchair,3-Feb-08,Water temperature,0
905571,0.002,Somchair,3-Feb-08,Cyanides,1
905573,0.63,Somchair,3-Feb-08,Iron,0
905578,1.4,Somchair,3-Feb-08,Lead,1
905580,0.025,Somchair,3-Feb-08,Mercury,1
905582,0.36,Somchair,3-Feb-08,Arsenic,1
906138,0,Busarakhan,3-Feb-08,Water temperature,0
906160,0.002,Busarakhan,3-Feb-08,Cyanides,1
906162,0.63,Busarakhan,3-Feb-08,Iron,0
906167,1,Busarakhan,3-Feb-08,Lead,1
906169,0.025,Busarakhan,3-Feb-08,Mercury,1
906171,0.21,Busarakhan,3-Feb-08,Arsenic,1
889191,0.5,Boonsri,6-Feb-08,Water temperature,0
902223,1,Chai,15-Feb-08,Water temperature,0
902246,0.002,Chai,15-Feb-08,Cyanides,1
902248,0.38,Chai,15-Feb-08,Iron,0
902253,2.4,Chai,15-Feb-08,Lead,1
902255,0.028,Chai,15-Feb-08,Mercury,1
902257,0.2,Chai,15-Feb-08,Arsenic,1
903348,1,Chai,15-Feb-08,Water temperature,0
903371,0.002,Chai,15-Feb-08,Cyanides,1
903373,0.4,Chai,15-Feb-08,Iron,0
903378,2.6,Chai,15-Feb-08,Lead,1
903380,0.035,Chai,15-Feb-08,Mercury,1
903382,0.24,Chai,15-Feb-08,Arsenic,1
904482,1,Chai,15-Feb-08,Water temperature,0
904505,0.002,Chai,15-Feb-08,Cyanides,1
904507,0.39,Chai,15-Feb-08,Iron,0
904512,2.8,Chai,15-Feb-08,Lead,1
904514,0.032,Chai,15-Feb-08,Mercury,1
904516,0.26,Chai,15-Feb-08,Arsenic,1
889230,3.2,Boonsri,21-Feb-08,Water temperature,0
890774,3.1,Boonsri,21-Feb-08,Water temperature,0
892209,3.4,Boonsri,21-Feb-08,Water temperature,0
901113,5.5,Kohsoom,23-Feb-08,Water temperature,0
913238,3,Sakda,23-Feb-08,Water temperature,0
913263,0.002,Sakda,23-Feb-08,Cyanides,1
913265,0.65,Sakda,23-Feb-08,Iron,0
913270,0.96,Sakda,23-Feb-08,Lead,1
913272,0.029,Sakda,23-Feb-08,Mercury,1
913274,0.2,Sakda,23-Feb-08,Arsenic,1
914193,3,Sakda,23-Feb-08,Water temperature,0
914218,0.002,Sakda,23-Feb-08,Cyanides,1
914220,0.49,Sakda,23-Feb-08,Iron,0
914225,1.02,Sakda,23-Feb-08,Lead,1
914227,0.03,Sakda,23-Feb-08,Mercury,1
914229,0.5,Sakda,23-Feb-08,Arsenic,1
915158,3,Sakda,23-Feb-08,Water temperature,0
915183,0.002,Sakda,23-Feb-08,Cyanides,1
915185,0.57,Sakda,23-Feb-08,Iron,0
915190,1.1,Sakda,23-Feb-08,Lead,1
915192,0.034,Sakda,23-Feb-08,Mercury,1
915194,0.44,Sakda,23-Feb-08,Arsenic,1
902274,3,Chai,24-Feb-08,Water temperature,0
903399,3,Chai,24-Feb-08,Water temperature,0
904533,3,Chai,24-Feb-08,Water temperature,0
910514,3.5,Kannika,2-Mar-08,Water temperature,0
910537,0.002,Kannika,2-Mar-08,Cyanides,1
911417,3.5,Kannika,2-Mar-08,Water temperature,0
911440,0.002,Kannika,2-Mar-08,Cyanides,1
912334,3.5,Kannika,2-Mar-08,Water temperature,0
912357,0.002,Kannika,2-Mar-08,Cyanides,1
913288,5,Sakda,14-Mar-08,Water temperature,0
913310,0.002,Sakda,14-Mar-08,Cyanides,1
914243,5,Sakda,14-Mar-08,Water temperature,0
914265,0.002,Sakda,14-Mar-08,Cyanides,1
915208,5,Sakda,14-Mar-08,Water temperature,0
915230,0.002,Sakda,14-Mar-08,Cyanides,1
902297,3,Chai,17-Mar-08,Water temperature,0
902319,0.002,Chai,17-Mar-08,Cyanides,1
903422,3,Chai,17-Mar-08,Water temperature,0
903444,0.002,Chai,17-Mar-08,Cyanides,1
904556,3,Chai,17-Mar-08,Water temperature,0
904578,0.002,Chai,17-Mar-08,Cyanides,1
889303,7,Boonsri,21-Mar-08,Water temperature,0
890847,6,Boonsri,21-Mar-08,Water temperature,0
892282,7,Boonsri,21-Mar-08,Water temperature,0
901186,13,Kohsoom,23-Mar-08,Water temperature,0
902335,9,Chai,29-Mar-08,Water temperature,0
903460,9,Chai,29-Mar-08,Water temperature,0
904594,9,Chai,29-Mar-08,Water temperature,0
905615,0.002,Somchair,30-Mar-08,Cyanides,1
906205,0.002,Busarakhan,30-Mar-08,Cyanides,1
913326,11,Sakda,11-Apr-08,Water temperature,0
913351,0.021,Sakda,11-Apr-08,Cyanides,1
913353,0.93,Sakda,11-Apr-08,Iron,0
913358,2.1,Sakda,11-Apr-08,Lead,1
913360,0.035,Sakda,11-Apr-08,Mercury,1
913362,0.41,Sakda,11-Apr-08,Arsenic,1
914281,11,Sakda,11-Apr-08,Water temperature,0
914306,0.004,Sakda,11-Apr-08,Cyanides,1
914308,0.87,Sakda,11-Apr-08,Iron,0
914313,2.2,Sakda,11-Apr-08,Lead,1
914315,0.031,Sakda,11-Apr-08,Mercury,1
914317,0.41,Sakda,11-Apr-08,Arsenic,1
915246,11,Sakda,11-Apr-08,Water temperature,0
915271,0.0059,Sakda,11-Apr-08,Cyanides,1
915273,0.83,Sakda,11-Apr-08,Iron,0
915278,2.4,Sakda,11-Apr-08,Lead,1
915280,0.029,Sakda,11-Apr-08,Mercury,1
915282,0.38,Sakda,11-Apr-08,Arsenic,1
910554,12,Kannika,14-Apr-08,Water temperature,0
910579,0.002,Kannika,14-Apr-08,Cyanides,1
910581,0.91,Kannika,14-Apr-08,Iron,0
910586,1.8,Kannika,14-Apr-08,Lead,1
910588,0.026,Kannika,14-Apr-08,Mercury,1
910590,0.28,Kannika,14-Apr-08,Arsenic,1
911457,12,Kannika,14-Apr-08,Water temperature,0
911482,0.002,Kannika,14-Apr-08,Cyanides,1
911484,0.92,Kannika,14-Apr-08,Iron,0
911489,2.2,Kannika,14-Apr-08,Lead,1
911491,0.028,Kannika,14-Apr-08,Mercury,1
911493,0.3,Kannika,14-Apr-08,Arsenic,1
912374,12,Kannika,14-Apr-08,Water temperature,0
912399,0.002,Kannika,14-Apr-08,Cyanides,1
912401,0.98,Kannika,14-Apr-08,Iron,0
912406,2.4,Kannika,14-Apr-08,Lead,1
912408,0.03,Kannika,14-Apr-08,Mercury,1
912410,0.28,Kannika,14-Apr-08,Arsenic,1
902357,8,Chai,28-Apr-08,Water temperature,0
902382,0.002,Chai,28-Apr-08,Cyanides,1
902384,1.12,Chai,28-Apr-08,Iron,0
902389,2.2,Chai,28-Apr-08,Lead,1
902391,0.035,Chai,28-Apr-08,Mercury,1
902393,0.25,Chai,28-Apr-08,Arsenic,1
903482,8,Chai,28-Apr-08,Water temperature,0
903507,0.0025,Chai,28-Apr-08,Cyanides,1
903509,0.95,Chai,28-Apr-08,Iron,0
903514,1.8,Chai,28-Apr-08,Lead,1
903516,0.039,Chai,28-Apr-08,Mercury,1
903518,0.28,Chai,28-Apr-08,Arsenic,1
904616,8,Chai,28-Apr-08,Water temperature,0
904641,0.0029,Chai,28-Apr-08,Cyanides,1
904643,0.98,Chai,28-Apr-08,Iron,0
904648,1.6,Chai,28-Apr-08,Lead,1
904650,0.038,Chai,28-Apr-08,Mercury,1
904652,0.3,Chai,28-Apr-08,Arsenic,1
905627,14,Somchair,3-May-08,Water temperature,0
905653,0.0097,Somchair,3-May-08,Cyanides,1
905655,1.45,Somchair,3-May-08,Iron,0
905660,3.5,Somchair,3-May-08,Lead,1
905662,0.045,Somchair,3-May-08,Mercury,1
905664,0.48,Somchair,3-May-08,Arsenic,1
906217,15,Busarakhan,3-May-08,Water temperature,0
906243,0.0051,Busarakhan,3-May-08,Cyanides,1
906245,1.1,Busarakhan,3-May-08,Iron,0
906250,2.8,Busarakhan,3-May-08,Lead,1
906252,0.04,Busarakhan,3-May-08,Mercury,1
906254,0.39,Busarakhan,3-May-08,Arsenic,1
910607,14.5,Kannika,9-May-08,Water temperature,0
910631,0.002,Kannika,9-May-08,Cyanides,1
911510,14.5,Kannika,9-May-08,Water temperature,0
911534,0.002,Kannika,9-May-08,Cyanides,1
912427,14.5,Kannika,9-May-08,Water temperature,0
912451,0.002,Kannika,9-May-08,Cyanides,1
913379,14,Sakda,9-May-08,Water temperature,0
913403,0.008,Sakda,9-May-08,Cyanides,1
914334,14,Sakda,9-May-08,Water temperature,0
914358,0.006,Sakda,9-May-08,Cyanides,1
915299,14,Sakda,9-May-08,Water temperature,0
915323,0.002,Sakda,9-May-08,Cyanides,1
889375,16.1,Boonsri,16-May-08,Water temperature,0
890919,16,Boonsri,16-May-08,Water temperature,0
892354,15.8,Boonsri,16-May-08,Water temperature,0
902410,18,Chai,18-May-08,Water temperature,0
903535,18,Chai,18-May-08,Water temperature,0
904669,18,Chai,18-May-08,Water temperature,0
901259,16.5,Kohsoom,26-May-08,Water temperature,0
905680,20,Somchair,30-May-08,Water temperature,0
905705,0.0051,Somchair,30-May-08,Cyanides,1
906270,22,Busarakhan,30-May-08,Water temperature,0
906295,0.002,Busarakhan,30-May-08,Cyanides,1
902432,18,Chai,31-May-08,Water temperature,0
902456,0.002,Chai,31-May-08,Cyanides,1
902458,0.58,Chai,31-May-08,Iron,0
902463,4.2,Chai,31-May-08,Lead,1
902465,0.029,Chai,31-May-08,Mercury,1
902468,0.2,Chai,31-May-08,Arsenic,1
903557,18,Chai,31-May-08,Water temperature,0
903581,0.002,Chai,31-May-08,Cyanides,1
903583,0.55,Chai,31-May-08,Iron,0
903588,4.4,Chai,31-May-08,Lead,1
903590,0.029,Chai,31-May-08,Mercury,1
903593,0.2,Chai,31-May-08,Arsenic,1
904691,18,Chai,31-May-08,Water temperature,0
904715,0.002,Chai,31-May-08,Cyanides,1
904717,0.6,Chai,31-May-08,Iron,0
904722,4.5,Chai,31-May-08,Lead,1
904724,0.03,Chai,31-May-08,Mercury,1
904727,0.21,Chai,31-May-08,Arsenic,1
902482,21,Chai,2-Jun-08,Water temperature,0
903607,20,Chai,2-Jun-08,Water temperature,0
904741,21,Chai,2-Jun-08,Water temperature,0
902500,19,Chai,12-Jun-08,Water temperature,0
902524,0.002,Chai,12-Jun-08,Cyanides,1
903625,18,Chai,12-Jun-08,Water temperature,0
903650,0.002,Chai,12-Jun-08,Cyanides,1
903652,0.78,Chai,12-Jun-08,Iron,0
903657,2.2,Chai,12-Jun-08,Lead,1
903659,0.037,Chai,12-Jun-08,Mercury,1
903661,0.35,Chai,12-Jun-08,Arsenic,1
904759,19,Chai,12-Jun-08,Water temperature,0
904783,0.002,Chai,12-Jun-08,Cyanides,1
913436,19.5,Sakda,13-Jun-08,Water temperature,0
913461,0.002,Sakda,13-Jun-08,Cyanides,1
914391,19.5,Sakda,13-Jun-08,Water temperature,0
914415,0.002,Sakda,13-Jun-08,Cyanides,1
914417,0.53,Sakda,13-Jun-08,Iron,0
914422,2,Sakda,13-Jun-08,Lead,1
914424,0.059,Sakda,13-Jun-08,Mercury,1
914426,0.39,Sakda,13-Jun-08,Arsenic,1
915356,19.5,Sakda,13-Jun-08,Water temperature,0
915380,0.002,Sakda,13-Jun-08,Cyanides,1
910664,19,Kannika,15-Jun-08,Water temperature,0
910687,0.002,Kannika,15-Jun-08,Cyanides,1
911567,19,Kannika,15-Jun-08,Water temperature,0
911589,0.002,Kannika,15-Jun-08,Cyanides,1
911591,0.7,Kannika,15-Jun-08,Iron,0
911596,3.8,Kannika,15-Jun-08,Lead,1
911598,0.04,Kannika,15-Jun-08,Mercury,1
911600,0.43,Kannika,15-Jun-08,Arsenic,1
912484,19,Kannika,15-Jun-08,Water temperature,0
912506,0.002,Kannika,15-Jun-08,Cyanides,1
889422,21.4,Boonsri,20-Jun-08,Water temperature,0
890967,21.2,Boonsri,20-Jun-08,Water temperature,0
892401,22.1,Boonsri,20-Jun-08,Water temperature,0
902544,25,Chai,21-Jun-08,Water temperature,0
903681,25,Chai,21-Jun-08,Water temperature,0
904803,25,Chai,21-Jun-08,Water temperature,0
905738,23,Somchair,26-Jun-08,Water temperature,0
905763,0.0036,Somchair,26-Jun-08,Cyanides,1
905765,0.56,Somchair,26-Jun-08,Iron,0
905770,4.4,Somchair,26-Jun-08,Lead,1
905772,0.2,Somchair,26-Jun-08,Mercury,1
905774,0.84,Somchair,26-Jun-08,Arsenic,1
906328,23,Busarakhan,26-Jun-08,Water temperature,0
906353,0.002,Busarakhan,26-Jun-08,Cyanides,1
906355,0.65,Busarakhan,26-Jun-08,Iron,0
906360,4.6,Busarakhan,26-Jun-08,Lead,1
906362,0.096,Busarakhan,26-Jun-08,Mercury,1
906364,0.84,Busarakhan,26-Jun-08,Arsenic,1
901332,27.5,Kohsoom,29-Jun-08,Water temperature,0
902563,28,Chai,7-Jul-08,Water temperature,0
902585,0.002,Chai,7-Jul-08,Cyanides,1
903699,28,Chai,7-Jul-08,Water temperature,0
903721,0.002,Chai,7-Jul-08,Cyanides,1
904821,28,Chai,7-Jul-08,Water temperature,0
904843,0.002,Chai,7-Jul-08,Cyanides,1
889496,24.7,Boonsri,11-Jul-08,Water temperature,0
889529,1.31,Boonsri,11-Jul-08,Arsenic,1
891041,24.4,Boonsri,11-Jul-08,Water temperature,0
891074,0.96,Boonsri,11-Jul-08,Arsenic,1
892475,24.4,Boonsri,11-Jul-08,Water temperature,0
892508,1.47,Boonsri,11-Jul-08,Arsenic,1
913481,24,Sakda,11-Jul-08,Water temperature,0
913503,0.002,Sakda,11-Jul-08,Cyanides,1
914446,24,Sakda,11-Jul-08,Water temperature,0
914468,0.002,Sakda,11-Jul-08,Cyanides,1
915400,24,Sakda,11-Jul-08,Water temperature,0
915422,0.002,Sakda,11-Jul-08,Cyanides,1
905793,25,Somchair,12-Jul-08,Water temperature,0
905815,0.0025,Somchair,12-Jul-08,Cyanides,1
906383,25,Busarakhan,12-Jul-08,Water temperature,0
906406,0.002,Busarakhan,12-Jul-08,Cyanides,1
910703,25,Kannika,12-Jul-08,Water temperature,0
910725,0.002,Kannika,12-Jul-08,Cyanides,1
911620,25,Kannika,12-Jul-08,Water temperature,0
911642,0.002,Kannika,12-Jul-08,Cyanides,1
912526,25,Kannika,12-Jul-08,Water temperature,0
912548,0.002,Kannika,12-Jul-08,Cyanides,1
902603,25,Chai,14-Jul-08,Water temperature,0
903739,25,Chai,14-Jul-08,Water temperature,0
904861,25,Chai,14-Jul-08,Water temperature,0
889566,25,Boonsri,25-Jul-08,Water temperature,0
889599,1.7,Boonsri,25-Jul-08,Arsenic,1
891111,25,Boonsri,25-Jul-08,Water temperature,0
891144,2,Boonsri,25-Jul-08,Arsenic,1
892545,25.1,Boonsri,25-Jul-08,Water temperature,0
892578,1.2,Boonsri,25-Jul-08,Arsenic,1
901402,24,Kohsoom,27-Jul-08,Water temperature,0
901435,1.1,Kohsoom,27-Jul-08,Arsenic,1
889638,27.5,Boonsri,3-Aug-08,Water temperature,0
891183,27.3,Boonsri,3-Aug-08,Water temperature,0
892617,27.5,Boonsri,3-Aug-08,Water temperature,0
910743,26,Kannika,8-Aug-08,Water temperature,0
910765,0.002,Kannika,8-Aug-08,Cyanides,1
911660,26,Kannika,8-Aug-08,Water temperature,0
911682,0.002,Kannika,8-Aug-08,Cyanides,1
912566,26,Kannika,8-Aug-08,Water temperature,0
912588,0.002,Kannika,8-Aug-08,Cyanides,1
913521,26,Sakda,8-Aug-08,Water temperature,0
913543,0.002,Sakda,8-Aug-08,Cyanides,1
914486,26,Sakda,8-Aug-08,Water temperature,0
914508,0.002,Sakda,8-Aug-08,Cyanides,1
915440,26,Sakda,8-Aug-08,Water temperature,0
915462,0.002,Sakda,8-Aug-08,Cyanides,1
889677,24.5,Boonsri,10-Aug-08,Water temperature,0
891222,24,Boonsri,10-Aug-08,Water temperature,0
892656,24.5,Boonsri,10-Aug-08,Water temperature,0
905833,26,Somchair,11-Aug-08,Water temperature,0
905856,0.0027,Somchair,11-Aug-08,Cyanides,1
906424,26,Busarakhan,11-Aug-08,Water temperature,0
906446,0.002,Busarakhan,11-Aug-08,Cyanides,1
889716,24,Boonsri,22-Aug-08,Water temperature,0
891261,22,Boonsri,22-Aug-08,Water temperature,0
892695,23.5,Boonsri,22-Aug-08,Water temperature,0
902621,27,Chai,23-Aug-08,Water temperature,0
902644,0.002,Chai,23-Aug-08,Cyanides,1
903757,27,Chai,23-Aug-08,Water temperature,0
903780,0.002,Chai,23-Aug-08,Cyanides,1
904879,27,Chai,23-Aug-08,Water temperature,0
904902,0.002,Chai,23-Aug-08,Cyanides,1
889785,23,Boonsri,28-Aug-08,Water temperature,0
891330,22.5,Boonsri,28-Aug-08,Water temperature,0
892764,23,Boonsri,28-Aug-08,Water temperature,0
901476,19.5,Kohsoom,31-Aug-08,Water temperature,0
902662,20,Chai,31-Aug-08,Water temperature,0
903798,20,Chai,31-Aug-08,Water temperature,0
904920,20,Chai,31-Aug-08,Water temperature,0
889829,20.5,Boonsri,5-Sep-08,Water temperature,0
891374,21,Boonsri,5-Sep-08,Water temperature,0
892808,21,Boonsri,5-Sep-08,Water temperature,0
913561,21,Sakda,6-Sep-08,Water temperature,0
913584,0.002,Sakda,6-Sep-08,Cyanides,1
913586,0.51,Sakda,6-Sep-08,Iron,0
913591,2,Sakda,6-Sep-08,Lead,1
913593,0.17,Sakda,6-Sep-08,Mercury,1
913595,0.51,Sakda,6-Sep-08,Arsenic,1
914526,21,Sakda,6-Sep-08,Water temperature,0
914549,0.0026,Sakda,6-Sep-08,Cyanides,1
914551,0.46,Sakda,6-Sep-08,Iron,0
914556,1.8,Sakda,6-Sep-08,Lead,1
914558,0.14,Sakda,6-Sep-08,Mercury,1
914560,0.56,Sakda,6-Sep-08,Arsenic,1
915480,21,Sakda,6-Sep-08,Water temperature,0
915503,0.0021,Sakda,6-Sep-08,Cyanides,1
915505,0.48,Sakda,6-Sep-08,Iron,0
915510,2.1,Sakda,6-Sep-08,Lead,1
915512,0.22,Sakda,6-Sep-08,Mercury,1
915514,0.5,Sakda,6-Sep-08,Arsenic,1
910783,21,Kannika,7-Sep-08,Water temperature,0
910806,0.002,Kannika,7-Sep-08,Cyanides,1
910808,0.47,Kannika,7-Sep-08,Iron,0
910813,2,Kannika,7-Sep-08,Lead,1
910815,0.15,Kannika,7-Sep-08,Mercury,1
910817,0.4,Kannika,7-Sep-08,Arsenic,1
911700,21,Kannika,7-Sep-08,Water temperature,0
911723,0.002,Kannika,7-Sep-08,Cyanides,1
911725,0.41,Kannika,7-Sep-08,Iron,0
911730,2.1,Kannika,7-Sep-08,Lead,1
911732,0.16,Kannika,7-Sep-08,Mercury,1
911734,0.42,Kannika,7-Sep-08,Arsenic,1
912606,21,Kannika,7-Sep-08,Water temperature,0
912629,0.002,Kannika,7-Sep-08,Cyanides,1
912631,0.4,Kannika,7-Sep-08,Iron,0
912636,2.8,Kannika,7-Sep-08,Lead,1
912638,0.18,Kannika,7-Sep-08,Mercury,1
912640,0.44,Kannika,7-Sep-08,Arsenic,1
902680,22,Chai,11-Sep-08,Water temperature,0
902703,0.002,Chai,11-Sep-08,Cyanides,1
902705,0.54,Chai,11-Sep-08,Iron,0
902710,3.6,Chai,11-Sep-08,Lead,1
902712,0.101,Chai,11-Sep-08,Mercury,1
902714,0.41,Chai,11-Sep-08,Arsenic,1
903816,22,Chai,11-Sep-08,Water temperature,0
903839,0.002,Chai,11-Sep-08,Cyanides,1
903841,0.52,Chai,11-Sep-08,Iron,0
903846,4.4,Chai,11-Sep-08,Lead,1
903848,0.28,Chai,11-Sep-08,Mercury,1
903850,0.49,Chai,11-Sep-08,Arsenic,1
904938,22,Chai,11-Sep-08,Water temperature,0
904961,0.002,Chai,11-Sep-08,Cyanides,1
904963,0.56,Chai,11-Sep-08,Iron,0
904968,4.5,Chai,11-Sep-08,Lead,1
904970,0.28,Chai,11-Sep-08,Mercury,1
904972,0.55,Chai,11-Sep-08,Arsenic,1
889870,21,Boonsri,13-Sep-08,Water temperature,0
891415,20.5,Boonsri,13-Sep-08,Water temperature,0
889908,20,Boonsri,18-Sep-08,Water temperature,0
905875,21,Somchair,21-Sep-08,Water temperature,0
905898,0.0025,Somchair,21-Sep-08,Cyanides,1
905900,1.2,Somchair,21-Sep-08,Iron,0
905905,10.2,Somchair,21-Sep-08,Lead,1
905907,0.058,Somchair,21-Sep-08,Mercury,1
905909,0.56,Somchair,21-Sep-08,Arsenic,1
906465,22,Busarakhan,21-Sep-08,Water temperature,0
906488,0.002,Busarakhan,21-Sep-08,Cyanides,1
906490,0.83,Busarakhan,21-Sep-08,Iron,0
906495,6.5,Busarakhan,21-Sep-08,Lead,1
906497,0.048,Busarakhan,21-Sep-08,Mercury,1
906499,0.31,Busarakhan,21-Sep-08,Arsenic,1
902733,18,Chai,25-Sep-08,Water temperature,0
903869,17,Chai,25-Sep-08,Water temperature,0
904991,18,Chai,25-Sep-08,Water temperature,0
889950,20.5,Boonsri,26-Sep-08,Water temperature,0
901534,19.5,Kohsoom,28-Sep-08,Water temperature,0
890018,20,Boonsri,3-Oct-08,Water temperature,0
891453,20.5,Boonsri,3-Oct-08,Water temperature,0
892849,20,Boonsri,3-Oct-08,Water temperature,0
890057,19,Boonsri,10-Oct-08,Water temperature,0
891492,19.5,Boonsri,10-Oct-08,Water temperature,0
892888,19,Boonsri,10-Oct-08,Water temperature,0
910836,17.5,Kannika,12-Oct-08,Water temperature,0
910859,0.002,Kannika,12-Oct-08,Cyanides,1
910861,0.52,Kannika,12-Oct-08,Iron,0
910866,1.8,Kannika,12-Oct-08,Lead,1
910868,0.037,Kannika,12-Oct-08,Mercury,1
910871,0.081,Kannika,12-Oct-08,Arsenic,1
911753,17.5,Kannika,12-Oct-08,Water temperature,0
911776,0.002,Kannika,12-Oct-08,Cyanides,1
911778,0.58,Kannika,12-Oct-08,Iron,0
911783,0.92,Kannika,12-Oct-08,Lead,1
911785,0.025,Kannika,12-Oct-08,Mercury,1
911788,0.07,Kannika,12-Oct-08,Arsenic,1
912659,17.5,Kannika,12-Oct-08,Water temperature,0
912682,0.002,Kannika,12-Oct-08,Cyanides,1
912684,0.6,Kannika,12-Oct-08,Iron,0
912689,1.2,Kannika,12-Oct-08,Lead,1
912691,0.028,Kannika,12-Oct-08,Mercury,1
912694,0.052,Kannika,12-Oct-08,Arsenic,1
913614,17.5,Sakda,12-Oct-08,Water temperature,0
913637,0.002,Sakda,12-Oct-08,Cyanides,1
913639,0.46,Sakda,12-Oct-08,Iron,0
913644,2,Sakda,12-Oct-08,Lead,1
913646,0.03,Sakda,12-Oct-08,Mercury,1
913649,0.1,Sakda,12-Oct-08,Arsenic,1
914579,17.5,Sakda,12-Oct-08,Water temperature,0
914602,0.002,Sakda,12-Oct-08,Cyanides,1
914604,0.52,Sakda,12-Oct-08,Iron,0
914609,1.4,Sakda,12-Oct-08,Lead,1
914611,0.025,Sakda,12-Oct-08,Mercury,1
914614,0.092,Sakda,12-Oct-08,Arsenic,1
915533,17.5,Sakda,12-Oct-08,Water temperature,0
915556,0.002,Sakda,12-Oct-08,Cyanides,1
915558,0.57,Sakda,12-Oct-08,Iron,0
915563,1.6,Sakda,12-Oct-08,Lead,1
915565,0.025,Sakda,12-Oct-08,Mercury,1
915568,0.083,Sakda,12-Oct-08,Arsenic,1
890096,14.5,Boonsri,17-Oct-08,Water temperature,0
891531,14,Boonsri,17-Oct-08,Water temperature,0
892927,14,Boonsri,17-Oct-08,Water temperature,0
902753,16,Chai,17-Oct-08,Water temperature,0
902776,0.002,Chai,17-Oct-08,Cyanides,1
902778,0.75,Chai,17-Oct-08,Iron,0
902783,1.4,Chai,17-Oct-08,Lead,1
902785,0.025,Chai,17-Oct-08,Mercury,1
902788,0.085,Chai,17-Oct-08,Arsenic,1
903889,16,Chai,17-Oct-08,Water temperature,0
903912,0.002,Chai,17-Oct-08,Cyanides,1
903914,0.59,Chai,17-Oct-08,Iron,0
903919,2.5,Chai,17-Oct-08,Lead,1
903921,0.033,Chai,17-Oct-08,Mercury,1
903924,0.098,Chai,17-Oct-08,Arsenic,1
905011,16,Chai,17-Oct-08,Water temperature,0
905034,0.002,Chai,17-Oct-08,Cyanides,1
905036,0.72,Chai,17-Oct-08,Iron,0
905041,2.8,Chai,17-Oct-08,Lead,1
905043,0.035,Chai,17-Oct-08,Mercury,1
905046,0.097,Chai,17-Oct-08,Arsenic,1
905928,11,Somchair,19-Oct-08,Water temperature,0
905951,0.0024,Somchair,19-Oct-08,Cyanides,1
905953,1.3,Somchair,19-Oct-08,Iron,0
905958,3.6,Somchair,19-Oct-08,Lead,1
905960,0.041,Somchair,19-Oct-08,Mercury,1
905963,0.11,Somchair,19-Oct-08,Arsenic,1
906519,11,Busarakhan,19-Oct-08,Water temperature,0
906542,0.002,Busarakhan,19-Oct-08,Cyanides,1
906544,1.1,Busarakhan,19-Oct-08,Iron,0
906549,2.1,Busarakhan,19-Oct-08,Lead,1
906551,0.037,Busarakhan,19-Oct-08,Mercury,1
906554,0.098,Busarakhan,19-Oct-08,Arsenic,1
890140,18,Boonsri,24-Oct-08,Water temperature,0
891575,17.5,Boonsri,24-Oct-08,Water temperature,0
892971,18,Boonsri,24-Oct-08,Water temperature,0
901605,17,Kohsoom,26-Oct-08,Water temperature,0
902807,12,Chai,30-Oct-08,Water temperature,0
903943,12,Chai,30-Oct-08,Water temperature,0
905065,12,Chai,30-Oct-08,Water temperature,0
890209,13,Boonsri,1-Nov-08,Water temperature,0
891644,12.5,Boonsri,1-Nov-08,Water temperature,0
893040,13.5,Boonsri,1-Nov-08,Water temperature,0
910890,8,Kannika,7-Nov-08,Water temperature,0
910915,0.002,Kannika,7-Nov-08,Cyanides,1
910917,1.1,Kannika,7-Nov-08,Iron,0
910922,4,Kannika,7-Nov-08,Lead,1
910924,0.048,Kannika,7-Nov-08,Mercury,1
910926,0.39,Kannika,7-Nov-08,Arsenic,1
911807,8,Kannika,7-Nov-08,Water temperature,0
911832,0.002,Kannika,7-Nov-08,Cyanides,1
911834,0.95,Kannika,7-Nov-08,Iron,0
911839,3.2,Kannika,7-Nov-08,Lead,1
911841,0.045,Kannika,7-Nov-08,Mercury,1
911843,0.41,Kannika,7-Nov-08,Arsenic,1
912713,8,Kannika,7-Nov-08,Water temperature,0
912738,0.002,Kannika,7-Nov-08,Cyanides,1
912740,0.93,Kannika,7-Nov-08,Iron,0
